"COLOR","SIZE","GENDER","AGE_GROUP","PRODUCT_NAME","CATEGORY","PRODUCT_ID","PRODUCT_PURCHASING_PRICE","PRODUCT_SELLING_PRICE","SUPPLIER_ID"
"black","XS","Female","Adults","Hoodie","Activewear","SKU14426",33.99,39.84,"SP10013"
"white","XS","Female","Adults","Hoodie","Activewear","SKU14427",20.86,25.59,"SP10002"
"blue","XS","Female","Adults","Hoodie","Activewear","SKU14428",47.27,60.94,"SP10015"
"gray","XS","Female","Adults","Hoodie","Activewear","SKU14429",35.15,45.11,"SP10015"
"navy","XS","Female","Adults","Hoodie","Activewear","SKU14430",64.99,76.67,"SP10014"
"red","XS","Female","Adults","Hoodie","Activewear","SKU14431",67.05,76.37,"SP10019"
"green","XS","Female","Adults","Hoodie","Activewear","SKU14432",42.54,50.25,"SP10015"
"brown","XS","Female","Adults","Hoodie","Activewear","SKU14433",94.08,120.46,"SP10010"
"beige","XS","Female","Adults","Hoodie","Activewear","SKU14434",76.32,94.35,"SP10003"
"pink","XS","Female","Adults","Hoodie","Activewear","SKU14435",42.12,49.86,"SP10014"
"purple","XS","Female","Adults","Hoodie","Activewear","SKU14436",77.21,87.64,"SP10015"
"yellow","XS","Female","Adults","Hoodie","Activewear","SKU14437",68.7,80.83,"SP10016"
"orange","XS","Female","Adults","Hoodie","Activewear","SKU14438",52.66,64.67,"SP10013"
"burgundy","XS","Female","Adults","Hoodie","Activewear","SKU14439",33.39,42.47,"SP10006"
"teal","XS","Female","Adults","Hoodie","Activewear","SKU14440",21.96,25.18,"SP10017"
"black","S","Female","Adults","Hoodie","Activewear","SKU14441",32.38,41.52,"SP10005"
"white","S","Female","Adults","Hoodie","Activewear","SKU14442",66.93,73.68,"SP10009"
"blue","S","Female","Adults","Hoodie","Activewear","SKU14443",37.48,42.52,"SP10004"
"gray","S","Female","Adults","Hoodie","Activewear","SKU14444",23.55,27.84,"SP10005"
"navy","S","Female","Adults","Hoodie","Activewear","SKU14445",93.16,106.54,"SP10020"
"red","S","Female","Adults","Hoodie","Activewear","SKU14446",89.61,109.42,"SP10013"
"green","S","Female","Adults","Hoodie","Activewear","SKU14447",86.12,101.45,"SP10013"
"brown","S","Female","Adults","Hoodie","Activewear","SKU14448",68.77,89.02,"SP10015"
"beige","S","Female","Adults","Hoodie","Activewear","SKU14449",77.89,88.21,"SP10013"
"pink","S","Female","Adults","Hoodie","Activewear","SKU14450",83.75,101.81,"SP10019"
"purple","S","Female","Adults","Hoodie","Activewear","SKU14451",89.41,100.87,"SP10003"
"yellow","S","Female","Adults","Hoodie","Activewear","SKU14452",76.03,85.59,"SP10004"
"orange","S","Female","Adults","Hoodie","Activewear","SKU14453",46.85,58.18,"SP10015"
"burgundy","S","Female","Adults","Hoodie","Activewear","SKU14454",59.81,69.53,"SP10008"
"teal","S","Female","Adults","Hoodie","Activewear","SKU14455",82.1,100.23,"SP10001"
"black","M","Female","Adults","Hoodie","Activewear","SKU14456",53.53,61.73,"SP10014"
"white","M","Female","Adults","Hoodie","Activewear","SKU14457",66.64,80.24,"SP10008"
"blue","M","Female","Adults","Hoodie","Activewear","SKU14458",44.04,52.15,"SP10003"
"gray","M","Female","Adults","Hoodie","Activewear","SKU14459",31.77,38.25,"SP10010"
"navy","M","Female","Adults","Hoodie","Activewear","SKU14460",42.04,48.47,"SP10002"
"red","M","Female","Adults","Hoodie","Activewear","SKU14461",36.24,46.41,"SP10005"
"green","M","Female","Adults","Hoodie","Activewear","SKU14462",38.02,45.42,"SP10001"
"brown","M","Female","Adults","Hoodie","Activewear","SKU14463",61.6,74.2,"SP10015"
"beige","M","Female","Adults","Hoodie","Activewear","SKU14464",93.65,106.73,"SP10001"
"pink","M","Female","Adults","Hoodie","Activewear","SKU14465",66.52,83.36,"SP10016"
"purple","M","Female","Adults","Hoodie","Activewear","SKU14466",40.92,46.58,"SP10001"
"yellow","M","Female","Adults","Hoodie","Activewear","SKU14467",49.92,60.53,"SP10018"
"orange","M","Female","Adults","Hoodie","Activewear","SKU14468",65.08,72.63,"SP10009"
"burgundy","M","Female","Adults","Hoodie","Activewear","SKU14469",32.76,38.1,"SP10009"
"teal","M","Female","Adults","Hoodie","Activewear","SKU14470",73.66,90.48,"SP10006"
"black","L","Female","Adults","Hoodie","Activewear","SKU14471",21.46,26.36,"SP10012"
"white","L","Female","Adults","Hoodie","Activewear","SKU14472",20.99,26.2,"SP10002"
"blue","L","Female","Adults","Hoodie","Activewear","SKU14473",73.17,93.64,"SP10014"
"gray","L","Female","Adults","Hoodie","Activewear","SKU14474",36.45,46.05,"SP10013"
"navy","L","Female","Adults","Hoodie","Activewear","SKU14475",50.71,58.43,"SP10010"
"red","L","Female","Adults","Hoodie","Activewear","SKU14476",32.76,36.74,"SP10019"
"green","L","Female","Adults","Hoodie","Activewear","SKU14477",76.68,95.76,"SP10001"
"brown","L","Female","Adults","Hoodie","Activewear","SKU14478",69.18,79.36,"SP10010"
"beige","L","Female","Adults","Hoodie","Activewear","SKU14479",24.89,28.24,"SP10006"
"pink","L","Female","Adults","Hoodie","Activewear","SKU14480",52.5,66.37,"SP10003"
"purple","L","Female","Adults","Hoodie","Activewear","SKU14481",28.4,32.64,"SP10020"
"yellow","L","Female","Adults","Hoodie","Activewear","SKU14482",52.2,67.03,"SP10009"
"orange","L","Female","Adults","Hoodie","Activewear","SKU14483",56.45,68.76,"SP10012"
"burgundy","L","Female","Adults","Hoodie","Activewear","SKU14484",69.97,90.29,"SP10009"
"teal","L","Female","Adults","Hoodie","Activewear","SKU14485",26.31,32.58,"SP10018"
"black","XL","Female","Adults","Hoodie","Activewear","SKU14486",47.36,53.3,"SP10004"
"white","XL","Female","Adults","Hoodie","Activewear","SKU14487",21.89,28.33,"SP10003"
"blue","XL","Female","Adults","Hoodie","Activewear","SKU14488",47.32,52.82,"SP10012"
"gray","XL","Female","Adults","Hoodie","Activewear","SKU14489",82.67,96.62,"SP10008"
"navy","XL","Female","Adults","Hoodie","Activewear","SKU14490",79.3,100.29,"SP10010"
"red","XL","Female","Adults","Hoodie","Activewear","SKU14491",85.29,95.47,"SP10009"
"green","XL","Female","Adults","Hoodie","Activewear","SKU14492",24.45,30.05,"SP10014"
"brown","XL","Female","Adults","Hoodie","Activewear","SKU14493",32.12,40.05,"SP10001"
"beige","XL","Female","Adults","Hoodie","Activewear","SKU14494",72.25,88.81,"SP10015"
"pink","XL","Female","Adults","Hoodie","Activewear","SKU14495",51.42,57.34,"SP10001"
"purple","XL","Female","Adults","Hoodie","Activewear","SKU14496",34.7,43.54,"SP10007"
"yellow","XL","Female","Adults","Hoodie","Activewear","SKU14497",30.27,35.57,"SP10001"
"orange","XL","Female","Adults","Hoodie","Activewear","SKU14498",30.31,35.76,"SP10007"
"burgundy","XL","Female","Adults","Hoodie","Activewear","SKU14499",69.93,87.07,"SP10006"
"teal","XL","Female","Adults","Hoodie","Activewear","SKU14500",60.16,68.56,"SP10003"
"black","XS","Male","Kids","Track pants","Activewear","SKU14501",59.05,67.76,"SP10001"
"white","XS","Male","Kids","Track pants","Activewear","SKU14502",89.83,108.59,"SP10011"
"blue","XS","Male","Kids","Track pants","Activewear","SKU14503",35.38,45.02,"SP10015"
"gray","XS","Male","Kids","Track pants","Activewear","SKU14504",80.78,93.68,"SP10018"
"navy","XS","Male","Kids","Track pants","Activewear","SKU14505",37.55,41.67,"SP10008"
"red","XS","Male","Kids","Track pants","Activewear","SKU14506",32.53,36.19,"SP10012"
"green","XS","Male","Kids","Track pants","Activewear","SKU14507",31.53,34.7,"SP10010"
"brown","XS","Male","Kids","Track pants","Activewear","SKU14508",90.91,116.34,"SP10011"
"beige","XS","Male","Kids","Track pants","Activewear","SKU14509",73.5,94.99,"SP10007"
"pink","XS","Male","Kids","Track pants","Activewear","SKU14510",56.54,64.5,"SP10015"
"purple","XS","Male","Kids","Track pants","Activewear","SKU14511",77.28,96.81,"SP10012"
"yellow","XS","Male","Kids","Track pants","Activewear","SKU14512",76.57,86.87,"SP10010"
"orange","XS","Male","Kids","Track pants","Activewear","SKU14513",71.74,92.73,"SP10004"
"burgundy","XS","Male","Kids","Track pants","Activewear","SKU14514",93.28,108.42,"SP10018"
"teal","XS","Male","Kids","Track pants","Activewear","SKU14515",35.97,44.3,"SP10004"
"black","S","Male","Kids","Track pants","Activewear","SKU14516",54.8,66.58,"SP10004"
"white","S","Male","Kids","Track pants","Activewear","SKU14517",22.96,27.55,"SP10006"
"blue","S","Male","Kids","Track pants","Activewear","SKU14518",32.59,42.16,"SP10017"
"gray","S","Male","Kids","Track pants","Activewear","SKU14519",76.18,93.53,"SP10018"
"navy","S","Male","Kids","Track pants","Activewear","SKU14520",79.21,90.21,"SP10004"
"red","S","Male","Kids","Track pants","Activewear","SKU14521",54.38,62.51,"SP10015"
"green","S","Male","Kids","Track pants","Activewear","SKU14522",48.07,53.42,"SP10008"
"brown","S","Male","Kids","Track pants","Activewear","SKU14523",58.74,75.36,"SP10015"
"beige","S","Male","Kids","Track pants","Activewear","SKU14524",21.89,26.06,"SP10017"
"pink","S","Male","Kids","Track pants","Activewear","SKU14525",87.92,102.21,"SP10019"
"purple","S","Male","Kids","Track pants","Activewear","SKU14526",72.21,86.31,"SP10007"
"yellow","S","Male","Kids","Track pants","Activewear","SKU14527",34.86,40.93,"SP10009"
"orange","S","Male","Kids","Track pants","Activewear","SKU14528",63.79,78.17,"SP10003"
"burgundy","S","Male","Kids","Track pants","Activewear","SKU14529",89.9,102.56,"SP10017"
"teal","S","Male","Kids","Track pants","Activewear","SKU14530",38.36,46.41,"SP10011"
"black","M","Male","Kids","Track pants","Activewear","SKU14531",47.18,58.05,"SP10007"
"white","M","Male","Kids","Track pants","Activewear","SKU14532",82.09,102.26,"SP10014"
"blue","M","Male","Kids","Track pants","Activewear","SKU14533",39.03,43.76,"SP10005"
"gray","M","Male","Kids","Track pants","Activewear","SKU14534",26.11,31.51,"SP10005"
"navy","M","Male","Kids","Track pants","Activewear","SKU14535",53.48,63.41,"SP10012"
"red","M","Male","Kids","Track pants","Activewear","SKU14536",35.96,45.46,"SP10003"
"green","M","Male","Kids","Track pants","Activewear","SKU14537",72.14,79.49,"SP10006"
"brown","M","Male","Kids","Track pants","Activewear","SKU14538",69.74,85.12,"SP10003"
"beige","M","Male","Kids","Track pants","Activewear","SKU14539",53.43,65.17,"SP10009"
"pink","M","Male","Kids","Track pants","Activewear","SKU14540",31.89,38.96,"SP10016"
"purple","M","Male","Kids","Track pants","Activewear","SKU14541",34.71,43.08,"SP10004"
"yellow","M","Male","Kids","Track pants","Activewear","SKU14542",54.03,61.88,"SP10006"
"orange","M","Male","Kids","Track pants","Activewear","SKU14543",51.13,64.99,"SP10003"
"burgundy","M","Male","Kids","Track pants","Activewear","SKU14544",24.58,27.09,"SP10002"
"teal","M","Male","Kids","Track pants","Activewear","SKU14545",20.44,23.44,"SP10009"
"black","L","Male","Kids","Track pants","Activewear","SKU14546",90.64,114.91,"SP10019"
"white","L","Male","Kids","Track pants","Activewear","SKU14547",44.44,49.36,"SP10017"
"blue","L","Male","Kids","Track pants","Activewear","SKU14548",97,122.76,"SP10018"
"gray","L","Male","Kids","Track pants","Activewear","SKU14549",74.06,95.58,"SP10018"
"navy","L","Male","Kids","Track pants","Activewear","SKU14550",88.34,107.91,"SP10003"
"red","L","Male","Kids","Track pants","Activewear","SKU14551",54.62,60.52,"SP10017"
"green","L","Male","Kids","Track pants","Activewear","SKU14552",94.05,115.01,"SP10009"
"brown","L","Male","Kids","Track pants","Activewear","SKU14553",80.35,103.53,"SP10002"
"beige","L","Male","Kids","Track pants","Activewear","SKU14554",42.16,50.07,"SP10010"
"pink","L","Male","Kids","Track pants","Activewear","SKU14555",74.92,84.54,"SP10011"
"purple","L","Male","Kids","Track pants","Activewear","SKU14556",93.71,110.59,"SP10019"
"yellow","L","Male","Kids","Track pants","Activewear","SKU14557",79.26,98.13,"SP10002"
"orange","L","Male","Kids","Track pants","Activewear","SKU14558",73.8,88.1,"SP10005"
"burgundy","L","Male","Kids","Track pants","Activewear","SKU14559",79.53,95.92,"SP10015"
"teal","L","Male","Kids","Track pants","Activewear","SKU14560",29.07,33.39,"SP10017"
"black","XL","Male","Kids","Track pants","Activewear","SKU14561",23.28,27.73,"SP10014"
"white","XL","Male","Kids","Track pants","Activewear","SKU14562",49.85,62.71,"SP10006"
"blue","XL","Male","Kids","Track pants","Activewear","SKU14563",60.13,68.44,"SP10009"
"gray","XL","Male","Kids","Track pants","Activewear","SKU14564",96.03,113.75,"SP10008"
"navy","XL","Male","Kids","Track pants","Activewear","SKU14565",95.88,110.37,"SP10013"
"red","XL","Male","Kids","Track pants","Activewear","SKU14566",71.57,92.43,"SP10015"
"green","XL","Male","Kids","Track pants","Activewear","SKU14567",45.24,51.98,"SP10013"
"brown","XL","Male","Kids","Track pants","Activewear","SKU14568",62.59,70.06,"SP10017"
"beige","XL","Male","Kids","Track pants","Activewear","SKU14569",73.97,92.16,"SP10004"
"pink","XL","Male","Kids","Track pants","Activewear","SKU14570",88.58,105.84,"SP10010"
"purple","XL","Male","Kids","Track pants","Activewear","SKU14571",64.56,79.83,"SP10010"
"yellow","XL","Male","Kids","Track pants","Activewear","SKU14572",27.55,32.39,"SP10014"
"orange","XL","Male","Kids","Track pants","Activewear","SKU14573",76.9,90.09,"SP10019"
"burgundy","XL","Male","Kids","Track pants","Activewear","SKU14574",86.82,100.43,"SP10005"
"teal","XL","Male","Kids","Track pants","Activewear","SKU14575",51.42,62.73,"SP10011"
"black","XS","Female","Kids","Track pants","Activewear","SKU14576",35.58,44.09,"SP10005"
"white","XS","Female","Kids","Track pants","Activewear","SKU14577",40.67,50.19,"SP10009"
"blue","XS","Female","Kids","Track pants","Activewear","SKU14578",22.97,28.7,"SP10012"
"gray","XS","Female","Kids","Track pants","Activewear","SKU14579",62.29,73.18,"SP10013"
"navy","XS","Female","Kids","Track pants","Activewear","SKU14580",67.26,77.92,"SP10011"
"red","XS","Female","Kids","Track pants","Activewear","SKU14581",66.59,77.85,"SP10009"
"green","XS","Female","Kids","Track pants","Activewear","SKU14582",91.76,104.54,"SP10015"
"brown","XS","Female","Kids","Track pants","Activewear","SKU14583",54.12,69.42,"SP10002"
"beige","XS","Female","Kids","Track pants","Activewear","SKU14584",39.01,43.73,"SP10015"
"pink","XS","Female","Kids","Track pants","Activewear","SKU14585",61,67.27,"SP10010"
"purple","XS","Female","Kids","Track pants","Activewear","SKU14586",25.32,31.98,"SP10011"
"yellow","XS","Female","Kids","Track pants","Activewear","SKU14587",72.77,88.62,"SP10018"
"orange","XS","Female","Kids","Track pants","Activewear","SKU14588",78.77,99.18,"SP10008"
"burgundy","XS","Female","Kids","Track pants","Activewear","SKU14589",37.51,48.41,"SP10005"
"teal","XS","Female","Kids","Track pants","Activewear","SKU14590",35.19,42.47,"SP10008"
"black","S","Female","Kids","Track pants","Activewear","SKU14591",89.82,103.88,"SP10003"
"white","S","Female","Kids","Track pants","Activewear","SKU14592",43.35,55.33,"SP10016"
"blue","S","Female","Kids","Track pants","Activewear","SKU14593",98.89,113.15,"SP10020"
"gray","S","Female","Kids","Track pants","Activewear","SKU14594",78.33,88.63,"SP10010"
"navy","S","Female","Kids","Track pants","Activewear","SKU14595",94.42,118.22,"SP10013"
"red","S","Female","Kids","Track pants","Activewear","SKU14596",80.14,99.7,"SP10013"
"green","S","Female","Kids","Track pants","Activewear","SKU14597",45.98,58.5,"SP10003"
"brown","S","Female","Kids","Track pants","Activewear","SKU14598",50.03,62.02,"SP10018"
"beige","S","Female","Kids","Track pants","Activewear","SKU14599",22.73,26.07,"SP10004"
"pink","S","Female","Kids","Track pants","Activewear","SKU14600",91.59,112.99,"SP10001"
"purple","S","Female","Kids","Track pants","Activewear","SKU14601",61.73,78.49,"SP10014"
"yellow","S","Female","Kids","Track pants","Activewear","SKU14602",47.58,61.7,"SP10012"
"orange","S","Female","Kids","Track pants","Activewear","SKU14603",84.85,95.89,"SP10007"
"burgundy","S","Female","Kids","Track pants","Activewear","SKU14604",83.35,101.14,"SP10003"
"teal","S","Female","Kids","Track pants","Activewear","SKU14605",82.54,95.35,"SP10020"
"black","M","Female","Kids","Track pants","Activewear","SKU14606",62.56,68.97,"SP10006"
"white","M","Female","Kids","Track pants","Activewear","SKU14607",28.75,35.96,"SP10015"
"blue","M","Female","Kids","Track pants","Activewear","SKU14608",91.07,106.9,"SP10006"
"gray","M","Female","Kids","Track pants","Activewear","SKU14609",30.63,38.31,"SP10015"
"navy","M","Female","Kids","Track pants","Activewear","SKU14610",86.38,96.96,"SP10006"
"red","M","Female","Kids","Track pants","Activewear","SKU14611",64.26,79.53,"SP10014"
"green","M","Female","Kids","Track pants","Activewear","SKU14612",64.58,74.17,"SP10012"
"brown","M","Female","Kids","Track pants","Activewear","SKU14613",78.75,89.23,"SP10017"
"beige","M","Female","Kids","Track pants","Activewear","SKU14614",51.08,61.68,"SP10001"
"pink","M","Female","Kids","Track pants","Activewear","SKU14615",84.69,107.22,"SP10016"
"purple","M","Female","Kids","Track pants","Activewear","SKU14616",88.17,100.98,"SP10009"
"yellow","M","Female","Kids","Track pants","Activewear","SKU14617",83.43,102.49,"SP10014"
"orange","M","Female","Kids","Track pants","Activewear","SKU14618",53.36,65.45,"SP10002"
"burgundy","M","Female","Kids","Track pants","Activewear","SKU14619",33.32,43,"SP10013"
"teal","M","Female","Kids","Track pants","Activewear","SKU14620",77.99,85.98,"SP10014"
"black","L","Female","Kids","Track pants","Activewear","SKU14621",27.57,31.87,"SP10012"
"white","L","Female","Kids","Track pants","Activewear","SKU14622",24.55,31.46,"SP10008"
"blue","L","Female","Kids","Track pants","Activewear","SKU14623",21.77,28.18,"SP10020"
"gray","L","Female","Kids","Track pants","Activewear","SKU14624",72.18,90.67,"SP10011"
"navy","L","Female","Kids","Track pants","Activewear","SKU14625",75.46,91.29,"SP10016"
"red","L","Female","Kids","Track pants","Activewear","SKU14626",34.81,42.31,"SP10004"
"green","L","Female","Kids","Track pants","Activewear","SKU14627",83.7,108.52,"SP10020"
"brown","L","Female","Kids","Track pants","Activewear","SKU14628",83.26,101.2,"SP10010"
"beige","L","Female","Kids","Track pants","Activewear","SKU14629",70.52,80.21,"SP10014"
"pink","L","Female","Kids","Track pants","Activewear","SKU14630",96.43,114.03,"SP10005"
"purple","L","Female","Kids","Track pants","Activewear","SKU14631",31.58,36.32,"SP10017"
"yellow","L","Female","Kids","Track pants","Activewear","SKU14632",24.88,29.65,"SP10014"
"orange","L","Female","Kids","Track pants","Activewear","SKU14633",95.32,115.5,"SP10012"
"burgundy","L","Female","Kids","Track pants","Activewear","SKU14634",87.74,111.07,"SP10014"
"teal","L","Female","Kids","Track pants","Activewear","SKU14635",48.45,56.54,"SP10012"
"black","XL","Female","Kids","Track pants","Activewear","SKU14636",52.1,64.72,"SP10015"
"white","XL","Female","Kids","Track pants","Activewear","SKU14637",96.99,112.41,"SP10007"
"blue","XL","Female","Kids","Track pants","Activewear","SKU14638",27.79,32.47,"SP10017"
"gray","XL","Female","Kids","Track pants","Activewear","SKU14639",76.75,98.7,"SP10016"
"navy","XL","Female","Kids","Track pants","Activewear","SKU14640",64.3,70.97,"SP10013"
"red","XL","Female","Kids","Track pants","Activewear","SKU14641",90.64,103.03,"SP10004"
"green","XL","Female","Kids","Track pants","Activewear","SKU14642",78.64,88.74,"SP10011"
"brown","XL","Female","Kids","Track pants","Activewear","SKU14643",70.36,90.9,"SP10012"
"beige","XL","Female","Kids","Track pants","Activewear","SKU14644",32.44,41.11,"SP10012"
"pink","XL","Female","Kids","Track pants","Activewear","SKU14645",57.94,69.85,"SP10019"
"purple","XL","Female","Kids","Track pants","Activewear","SKU14646",54.81,63.13,"SP10010"
